InstanceType,SpotPrice,AvailabilityZone,DATE,HOUR,AVG_SP
m4.2xlarge,0.0789,us-west-2a,2016-01-06,20,0.082957
m4.2xlarge,0.0831,us-west-2a,2016-01-06,21,0.081612
m4.2xlarge,0.0805,us-west-2a,2016-01-06,22,0.079852
m4.2xlarge,0.0788,us-west-2a,2016-01-06,23,0.081074
m4.2xlarge,0.0817,us-west-2a,2016-01-07,0,0.08261
m4.2xlarge,0.083,us-west-2a,2016-01-07,1,0.083637
m4.2xlarge,0.0833,us-west-2a,2016-01-07,2,0.081757
m4.2xlarge,0.0817,us-west-2a,2016-01-07,3,0.081019
m4.2xlarge,0.0796,us-west-2a,2016-01-07,4,0.079351
m4.2xlarge,0.0778,us-west-2a,2016-01-07,5,0.07927
m4.2xlarge,0.0802,us-west-2a,2016-01-07,6,0.080349
m4.2xlarge,0.0793,us-west-2a,2016-01-07,7,0.076296
m4.2xlarge,0.0727,us-west-2a,2016-01-07,8,0.071936
m4.2xlarge,0.0726,us-west-2a,2016-01-07,9,0.072726
m4.2xlarge,0.0713,us-west-2a,2016-01-07,10,0.069224
m4.2xlarge,0.0696,us-west-2a,2016-01-07,11,0.074324
m4.2xlarge,0.0784,us-west-2a,2016-01-07,12,0.078095
m4.2xlarge,0.0779,us-west-2a,2016-01-07,13,0.079217
m4.2xlarge,0.0787,us-west-2a,2016-01-07,14,0.081655
m4.2xlarge,0.0813,us-west-2a,2016-01-07,15,0.081192
m4.2xlarge,0.0813,us-west-2a,2016-01-07,16,0.079163
m4.2xlarge,0.0775,us-west-2a,2016-01-07,17,0.077588
m4.2xlarge,0.0774,us-west-2a,2016-01-07,18,0.075683
m4.2xlarge,0.0744,us-west-2a,2016-01-07,19,0.073088
m4.2xlarge,0.0735,us-west-2a,2016-01-07,20,0.07383
m4.2xlarge,0.0742,us-west-2a,2016-01-07,21,0.075035
m4.2xlarge,0.0763,us-west-2a,2016-01-07,22,0.076855
m4.2xlarge,0.077,us-west-2a,2016-01-07,23,0.081612
m4.2xlarge,0.0821,us-west-2a,2016-01-08,0,0.081162
m4.2xlarge,0.0824,us-west-2a,2016-01-08,1,0.0857
m4.2xlarge,0.086,us-west-2a,2016-01-08,2,0.082533
m4.2xlarge,0.0798,us-west-2a,2016-01-08,3,0.082937
m4.2xlarge,0.0797,us-west-2a,2016-01-08,4,0.080709
m4.2xlarge,0.08801,us-west-2a,2016-01-08,5,0.087941
m4.2xlarge,0.0875,us-west-2a,2016-01-08,6,0.086142
m4.2xlarge,0.0854,us-west-2a,2016-01-08,7,0.080669
m4.2xlarge,0.0759,us-west-2a,2016-01-08,8,0.07325
m4.2xlarge,0.0721,us-west-2a,2016-01-08,9,0.071106
m4.2xlarge,0.0703,us-west-2a,2016-01-08,10,0.069223
m4.2xlarge,0.0684,us-west-2a,2016-01-08,11,0.069454
m4.2xlarge,0.071,us-west-2a,2016-01-08,12,0.073661
m4.2xlarge,0.0769,us-west-2a,2016-01-08,13,0.079434
m4.2xlarge,0.0782,us-west-2a,2016-01-08,14,0.07743
m4.2xlarge,0.0773,us-west-2a,2016-01-08,15,0.078208
m4.2xlarge,0.0796,us-west-2a,2016-01-08,16,0.080372
m4.2xlarge,0.0808,us-west-2a,2016-01-08,17,0.080756
m4.2xlarge,0.0807,us-west-2a,2016-01-08,18,0.081171
m4.2xlarge,0.0815,us-west-2a,2016-01-08,19,0.081155
m4.2xlarge,0.0807,us-west-2a,2016-01-08,20,0.080882
m4.2xlarge,0.0805,us-west-2a,2016-01-08,21,0.081623
m4.2xlarge,0.0831,us-west-2a,2016-01-08,22,0.083016
m4.2xlarge,0.0834,us-west-2a,2016-01-08,23,0.082392
m4.2xlarge,0.0822,us-west-2a,2016-01-09,0,0.084476
m4.2xlarge,0.0865,us-west-2a,2016-01-09,1,0.085431
m4.2xlarge,0.0847,us-west-2a,2016-01-09,2,0.08656
m4.2xlarge,0.0864,us-west-2a,2016-01-09,3,0.085739
m4.2xlarge,0.0844,us-west-2a,2016-01-09,4,0.082439
m4.2xlarge,0.08,us-west-2a,2016-01-09,5,0.080157
m4.2xlarge,0.0796,us-west-2a,2016-01-09,6,0.079297
m4.2xlarge,0.0784,us-west-2a,2016-01-09,7,0.074892
m4.2xlarge,0.0726,us-west-2a,2016-01-09,8,0.071167
m4.2xlarge,0.0706,us-west-2a,2016-01-09,9,0.072067
m4.2xlarge,0.0716,us-west-2a,2016-01-09,10,0.070341
m4.2xlarge,0.0696,us-west-2a,2016-01-09,11,0.069734
m4.2xlarge,0.0718,us-west-2a,2016-01-09,12,0.074213
m4.2xlarge,0.0744,us-west-2a,2016-01-09,13,0.077536
m4.2xlarge,0.0793,us-west-2a,2016-01-09,14,0.079407
m4.2xlarge,0.0796,us-west-2a,2016-01-09,15,0.079555
m4.2xlarge,0.0795,us-west-2a,2016-01-09,16,0.079532
m4.2xlarge,0.0795,us-west-2a,2016-01-09,17,0.078795
m4.2xlarge,0.0783,us-west-2a,2016-01-09,18,0.079495
m4.2xlarge,0.0805,us-west-2a,2016-01-09,19,0.080735
m4.2xlarge,0.0805,us-west-2a,2016-01-09,20,0.082609
m4.2xlarge,0.0839,us-west-2a,2016-01-09,21,0.083498
m4.2xlarge,0.0817,us-west-2a,2016-01-09,22,0.080503
m4.2xlarge,0.0799,us-west-2a,2016-01-09,23,0.082161
m4.2xlarge,0.0826,us-west-2a,2016-01-10,0,0.080011
m4.2xlarge,0.082,us-west-2a,2016-01-10,1,0.083433
m4.2xlarge,0.083,us-west-2a,2016-01-10,2,0.080211
m4.2xlarge,0.0784,us-west-2a,2016-01-10,3,0.077426
m4.2xlarge,0.0765,us-west-2a,2016-01-10,4,0.074578
m4.2xlarge,0.0723,us-west-2a,2016-01-10,5,0.075727
m4.2xlarge,0.08,us-west-2a,2016-01-10,6,0.07933
m4.2xlarge,0.077,us-west-2a,2016-01-10,7,0.075442
m4.2xlarge,0.0748,us-west-2a,2016-01-10,8,0.073034
m4.2xlarge,0.0722,us-west-2a,2016-01-10,9,0.071704
m4.2xlarge,0.0707,us-west-2a,2016-01-10,10,0.068617
m4.2xlarge,0.0673,us-west-2a,2016-01-10,11,0.067402
m4.2xlarge,0.0694,us-west-2a,2016-01-10,12,0.072465
m4.2xlarge,0.0743,us-west-2a,2016-01-10,13,0.081379
m4.2xlarge,0.0796,us-west-2a,2016-01-10,14,0.081322
m4.2xlarge,0.0824,us-west-2a,2016-01-10,15,0.082604
m4.2xlarge,0.0826,us-west-2a,2016-01-10,16,0.081698
m4.2xlarge,0.0807,us-west-2a,2016-01-10,17,0.078852
m4.2xlarge,0.0785,us-west-2a,2016-01-10,18,0.080654
m4.2xlarge,0.0818,us-west-2a,2016-01-10,19,0.080051
m4.2xlarge,0.0795,us-west-2a,2016-01-10,20,0.078471
m4.2xlarge,0.0766,us-west-2a,2016-01-10,21,0.078182
m4.2xlarge,0.0777,us-west-2a,2016-01-10,22,0.077545
m4.2xlarge,0.0764,us-west-2a,2016-01-10,23,0.078665
m4.2xlarge,0.0798,us-west-2a,2016-01-11,0,0.082647
m4.2xlarge,0.0841,us-west-2a,2016-01-11,1,0.085848
m4.2xlarge,0.0841,us-west-2a,2016-01-11,2,0.082732
m4.2xlarge,0.0809,us-west-2a,2016-01-11,3,0.079748
m4.2xlarge,0.0779,us-west-2a,2016-01-11,4,0.074844
m4.2xlarge,0.0719,us-west-2a,2016-01-11,5,0.078049
m4.2xlarge,0.0796,us-west-2a,2016-01-11,6,0.078932
m4.2xlarge,0.077,us-west-2a,2016-01-11,7,0.075302
m4.2xlarge,0.0742,us-west-2a,2016-01-11,8,0.072051
m4.2xlarge,0.0709,us-west-2a,2016-01-11,9,0.071369
m4.2xlarge,0.0704,us-west-2a,2016-01-11,10,0.069785
m4.2xlarge,0.0696,us-west-2a,2016-01-11,11,0.074275
m4.2xlarge,0.07843,us-west-2a,2016-01-11,12,0.079312
m4.2xlarge,0.0794,us-west-2a,2016-01-11,13,0.084904
m4.2xlarge,0.0802,us-west-2a,2016-01-11,14,0.082537
m4.2xlarge,0.0832,us-west-2a,2016-01-11,15,0.083763
m4.2xlarge,0.0841,us-west-2a,2016-01-11,16,0.08564
m4.2xlarge,0.0885,us-west-2a,2016-01-11,17,0.085528
m4.2xlarge,0.0845,us-west-2a,2016-01-11,18,0.085493
m4.2xlarge,0.0871,us-west-2a,2016-01-11,19,0.086838
m4.2xlarge,0.0879,us-west-2a,2016-01-11,20,0.089995
m4.2xlarge,0.0889,us-west-2a,2016-01-11,21,0.090858
m4.2xlarge,0.0924,us-west-2a,2016-01-11,22,0.092467
m4.2xlarge,0.092625,us-west-2a,2016-01-11,23,0.092573
m4.2xlarge,0.09269,us-west-2a,2016-01-12,0,0.093022
m4.2xlarge,0.0873,us-west-2a,2016-01-12,1,0.096113
m4.2xlarge,0.0979,us-west-2a,2016-01-12,2,0.095144
m4.2xlarge,0.093,us-west-2a,2016-01-12,3,0.090812
m4.2xlarge,0.0877,us-west-2a,2016-01-12,4,0.088494
m4.2xlarge,0.0905,us-west-2a,2016-01-12,5,0.091178
m4.2xlarge,0.0914,us-west-2a,2016-01-12,6,0.095984
m4.2xlarge,0.094,us-west-2a,2016-01-12,7,0.088341
m4.2xlarge,0.0832,us-west-2a,2016-01-12,8,0.081074
m4.2xlarge,0.0774,us-west-2a,2016-01-12,9,0.07732
m4.2xlarge,0.0729,us-west-2a,2016-01-12,10,0.070719
m4.2xlarge,0.0719,us-west-2a,2016-01-12,11,0.076544
m4.2xlarge,0.0787,us-west-2a,2016-01-12,12,0.078102
m4.2xlarge,0.0768,us-west-2a,2016-01-12,13,0.084206
m4.2xlarge,0.0839,us-west-2a,2016-01-12,14,0.080288
m4.2xlarge,0.0815,us-west-2a,2016-01-12,15,0.081438
m4.2xlarge,0.0799,us-west-2a,2016-01-12,16,0.083097
m4.2xlarge,0.0852,us-west-2a,2016-01-12,17,0.084005
m4.2xlarge,0.0842,us-west-2a,2016-01-12,18,0.08627
m4.2xlarge,0.0869,us-west-2a,2016-01-12,19,0.08913
m4.2xlarge,0.08996,us-west-2a,2016-01-12,20,0.092909
m4.2xlarge,0.0954,us-west-2a,2016-01-12,21,0.092738
m4.2xlarge,0.0906,us-west-2a,2016-01-12,22,0.090721
m4.2xlarge,0.0921,us-west-2a,2016-01-12,23,0.090959
m4.2xlarge,0.0896,us-west-2a,2016-01-13,0,0.098644
m4.2xlarge,0.1043,us-west-2a,2016-01-13,1,0.103407
m4.2xlarge,0.11115,us-west-2a,2016-01-13,2,0.110595
m4.2xlarge,0.1103,us-west-2a,2016-01-13,3,0.10711
m4.2xlarge,0.1024,us-west-2a,2016-01-13,4,0.094912
m4.2xlarge,0.0989,us-west-2a,2016-01-13,5,0.092344
m4.2xlarge,0.087,us-west-2a,2016-01-13,6,0.087959
m4.2xlarge,0.0889,us-west-2a,2016-01-13,7,0.086596
m4.2xlarge,0.0837,us-west-2a,2016-01-13,8,0.076765
m4.2xlarge,0.0714,us-west-2a,2016-01-13,9,0.073749
m4.2xlarge,0.0797,us-west-2a,2016-01-13,10,0.074394
m4.2xlarge,0.0736,us-west-2a,2016-01-13,11,0.082871
m4.2xlarge,0.0857,us-west-2a,2016-01-13,12,0.084736
m4.2xlarge,0.0853,us-west-2a,2016-01-13,13,0.089104
m4.2xlarge,0.0893,us-west-2a,2016-01-13,14,0.091312
m4.2xlarge,0.09394,us-west-2a,2016-01-13,15,0.094663
m4.2xlarge,0.0956,us-west-2a,2016-01-13,16,0.094452
m4.2xlarge,0.092625,us-west-2a,2016-01-13,17,0.096544
m4.2xlarge,0.09711,us-west-2a,2016-01-13,18,0.095769
m4.2xlarge,0.0987,us-west-2a,2016-01-13,19,0.097103
m4.2xlarge,0.0974,us-west-2a,2016-01-13,20,0.099852
m4.2xlarge,0.1,us-west-2a,2016-01-13,21,0.099244
m4.2xlarge,0.0972,us-west-2a,2016-01-13,22,0.098082
m4.2xlarge,0.0983,us-west-2a,2016-01-13,23,0.098728
m4.2xlarge,0.0984,us-west-2a,2016-01-14,0,0.099464
m4.2xlarge,0.10023,us-west-2a,2016-01-14,1,0.098701
m4.2xlarge,0.0994,us-west-2a,2016-01-14,2,0.098649
m4.2xlarge,0.0971,us-west-2a,2016-01-14,3,0.093362
m4.2xlarge,0.0886,us-west-2a,2016-01-14,4,0.086471
m4.2xlarge,0.0868,us-west-2a,2016-01-14,5,0.088099
m4.2xlarge,0.0902,us-west-2a,2016-01-14,6,0.08816
m4.2xlarge,0.0861,us-west-2a,2016-01-14,7,0.080187
m4.2xlarge,0.0786,us-west-2a,2016-01-14,8,0.077374
m4.2xlarge,0.0777,us-west-2a,2016-01-14,9,0.073644
m4.2xlarge,0.0721,us-west-2a,2016-01-14,10,0.07943
m4.2xlarge,0.0807,us-west-2a,2016-01-14,11,0.083994
m4.2xlarge,0.086,us-west-2a,2016-01-14,12,0.086488
m4.2xlarge,0.0854,us-west-2a,2016-01-14,13,0.086077
m4.2xlarge,0.0875,us-west-2a,2016-01-14,14,0.089002
m4.2xlarge,0.0904,us-west-2a,2016-01-14,15,0.090608
m4.2xlarge,0.0912,us-west-2a,2016-01-14,16,0.093471
m4.2xlarge,0.0953,us-west-2a,2016-01-14,17,0.097553
m4.2xlarge,0.09789,us-west-2a,2016-01-14,18,0.09701
m4.2xlarge,0.0978,us-west-2a,2016-01-14,19,0.097112
m4.2xlarge,0.09841,us-west-2a,2016-01-14,20,0.099212
m4.2xlarge,0.1014,us-west-2a,2016-01-14,21,0.099576
m4.2xlarge,0.0989,us-west-2a,2016-01-14,22,0.100253
m4.2xlarge,0.103103,us-west-2a,2016-01-14,23,0.101182
m4.2xlarge,0.1,us-west-2a,2016-01-15,0,0.09869
m4.2xlarge,0.0968,us-west-2a,2016-01-15,1,0.100976
m4.2xlarge,0.1007,us-west-2a,2016-01-15,2,0.101862
m4.2xlarge,0.0957,us-west-2a,2016-01-15,3,0.095815
m4.2xlarge,0.0951,us-west-2a,2016-01-15,4,0.09185
m4.2xlarge,0.0961,us-west-2a,2016-01-15,5,0.095704
m4.2xlarge,0.0958,us-west-2a,2016-01-15,6,0.096009
m4.2xlarge,0.0936,us-west-2a,2016-01-15,7,0.088485
m4.2xlarge,0.0851,us-west-2a,2016-01-15,8,0.081871
m4.2xlarge,0.0804,us-west-2a,2016-01-15,9,0.079871
m4.2xlarge,0.079,us-west-2a,2016-01-15,10,0.078206
m4.2xlarge,0.0784,us-west-2a,2016-01-15,11,0.083361
m4.2xlarge,0.0873,us-west-2a,2016-01-15,12,0.088062
m4.2xlarge,0.0869,us-west-2a,2016-01-15,13,0.089728
m4.2xlarge,0.095,us-west-2a,2016-01-15,14,0.095199
m4.2xlarge,0.0952,us-west-2a,2016-01-15,15,0.091266
m4.2xlarge,0.088,us-west-2a,2016-01-15,16,0.088642
m4.2xlarge,0.0888,us-west-2a,2016-01-15,17,0.089877
m4.2xlarge,0.0913,us-west-2a,2016-01-15,18,0.091531
m4.2xlarge,0.0917,us-west-2a,2016-01-15,19,0.090262
m4.2xlarge,0.089,us-west-2a,2016-01-15,20,0.090221
m4.2xlarge,0.0915,us-west-2a,2016-01-15,21,0.095484
m4.2xlarge,0.0967,us-west-2a,2016-01-15,22,0.097104
m4.2xlarge,0.0984,us-west-2a,2016-01-15,23,0.096597
m4.2xlarge,0.0961,us-west-2a,2016-01-16,0,0.095856
m4.2xlarge,0.0969,us-west-2a,2016-01-16,1,0.100167
m4.2xlarge,0.1,us-west-2a,2016-01-16,2,0.09495
m4.2xlarge,0.0978,us-west-2a,2016-01-16,3,0.097103
m4.2xlarge,0.0961,us-west-2a,2016-01-16,4,0.093461
m4.2xlarge,0.0927,us-west-2a,2016-01-16,5,0.096565
m4.2xlarge,0.0951,us-west-2a,2016-01-16,6,0.093897
m4.2xlarge,0.0927,us-west-2a,2016-01-16,7,0.085687
m4.2xlarge,0.0808,us-west-2a,2016-01-16,8,0.077145
m4.2xlarge,0.0726,us-west-2a,2016-01-16,9,0.071781
m4.2xlarge,0.0743,us-west-2a,2016-01-16,10,0.067983
m4.2xlarge,0.0658,us-west-2a,2016-01-16,11,0.068946
m4.2xlarge,0.0692,us-west-2a,2016-01-16,12,0.076864
m4.2xlarge,0.0803,us-west-2a,2016-01-16,13,0.08192
m4.2xlarge,0.081,us-west-2a,2016-01-16,14,0.085747
m4.2xlarge,0.0873,us-west-2a,2016-01-16,15,0.086305
m4.2xlarge,0.084,us-west-2a,2016-01-16,16,0.083905
m4.2xlarge,0.0837,us-west-2a,2016-01-16,17,0.087323
m4.2xlarge,0.0894,us-west-2a,2016-01-16,18,0.090265
m4.2xlarge,0.0888,us-west-2a,2016-01-16,19,0.089686
m4.2xlarge,0.0876,us-west-2a,2016-01-16,20,0.087604
m4.2xlarge,0.0861,us-west-2a,2016-01-16,21,0.085977
m4.2xlarge,0.0859,us-west-2a,2016-01-16,22,0.085839
m4.2xlarge,0.0857,us-west-2a,2016-01-16,23,0.085494
m4.2xlarge,0.0847,us-west-2a,2016-01-17,0,0.085224
m4.2xlarge,0.084,us-west-2a,2016-01-17,1,0.089657
m4.2xlarge,0.092,us-west-2a,2016-01-17,2,0.088148
m4.2xlarge,0.0882,us-west-2a,2016-01-17,3,0.088232
m4.2xlarge,0.0885,us-west-2a,2016-01-17,4,0.088557
m4.2xlarge,0.0883,us-west-2a,2016-01-17,5,0.088655
m4.2xlarge,0.0883,us-west-2a,2016-01-17,6,0.08738
m4.2xlarge,0.0834,us-west-2a,2016-01-17,7,0.081822
m4.2xlarge,0.0801,us-west-2a,2016-01-17,8,0.075866
m4.2xlarge,0.074,us-west-2a,2016-01-17,9,0.074256
m4.2xlarge,0.0726,us-west-2a,2016-01-17,10,0.071102
m4.2xlarge,0.07,us-west-2a,2016-01-17,11,0.069734
m4.2xlarge,0.0696,us-west-2a,2016-01-17,12,0.072097
m4.2xlarge,0.0743,us-west-2a,2016-01-17,13,0.079909
m4.2xlarge,0.0828,us-west-2a,2016-01-17,14,0.082082
m4.2xlarge,0.0818,us-west-2a,2016-01-17,15,0.081689
m4.2xlarge,0.0817,us-west-2a,2016-01-17,16,0.084483
m4.2xlarge,0.0864,us-west-2a,2016-01-17,17,0.088892
m4.2xlarge,0.0916,us-west-2a,2016-01-17,18,0.091443
m4.2xlarge,0.0896,us-west-2a,2016-01-17,19,0.089059
m4.2xlarge,0.0889,us-west-2a,2016-01-17,20,0.0887
m4.2xlarge,0.0886,us-west-2a,2016-01-17,21,0.089262
m4.2xlarge,0.0901,us-west-2a,2016-01-17,22,0.089606
m4.2xlarge,0.0866,us-west-2a,2016-01-17,23,0.085922
m4.2xlarge,0.0845,us-west-2a,2016-01-18,0,0.085029
m4.2xlarge,0.0847,us-west-2a,2016-01-18,1,0.091435
m4.2xlarge,0.09,us-west-2a,2016-01-18,2,0.08523
m4.2xlarge,0.0848,us-west-2a,2016-01-18,3,0.08447
m4.2xlarge,0.0834,us-west-2a,2016-01-18,4,0.086775
m4.2xlarge,0.1049,us-west-2a,2016-01-18,5,0.095348
m4.2xlarge,0.093,us-west-2a,2016-01-18,6,0.092737
m4.2xlarge,0.088,us-west-2a,2016-01-18,7,0.085378
m4.2xlarge,0.0817,us-west-2a,2016-01-18,8,0.078006
m4.2xlarge,0.0749,us-west-2a,2016-01-18,9,0.075755
m4.2xlarge,0.0763,us-west-2a,2016-01-18,10,0.072617
m4.2xlarge,0.0711,us-west-2a,2016-01-18,11,0.074501
m4.2xlarge,0.0763,us-west-2a,2016-01-18,12,0.077692
m4.2xlarge,0.0816,us-west-2a,2016-01-18,13,0.085414
m4.2xlarge,0.0858,us-west-2a,2016-01-18,14,0.086157
m4.2xlarge,0.0855,us-west-2a,2016-01-18,15,0.087103
m4.2xlarge,0.0916,us-west-2a,2016-01-18,16,0.091523
m4.2xlarge,0.0917,us-west-2a,2016-01-18,17,0.091245
m4.2xlarge,0.0923,us-west-2a,2016-01-18,18,0.093011
m4.2xlarge,0.0916,us-west-2a,2016-01-18,19,0.093166
m4.2xlarge,0.09347,us-west-2a,2016-01-18,20,0.095327
m4.2xlarge,0.10362,us-west-2a,2016-01-18,21,0.097416
m4.2xlarge,0.0932,us-west-2a,2016-01-18,22,0.09966
m4.2xlarge,0.0995,us-west-2a,2016-01-18,23,0.102003
m4.2xlarge,0.1012,us-west-2a,2016-01-19,0,0.101497
m4.2xlarge,0.0987,us-west-2a,2016-01-19,1,0.107741
m4.2xlarge,0.1075,us-west-2a,2016-01-19,2,0.09761
m4.2xlarge,0.0956,us-west-2a,2016-01-19,3,0.095926
m4.2xlarge,0.0939,us-west-2a,2016-01-19,4,0.096806
m4.2xlarge,0.0938,us-west-2a,2016-01-19,5,0.093958
m4.2xlarge,0.0931,us-west-2a,2016-01-19,6,0.094356
m4.2xlarge,0.094,us-west-2a,2016-01-19,7,0.087133
m4.2xlarge,0.0817,us-west-2a,2016-01-19,8,0.079519
m4.2xlarge,0.0782,us-west-2a,2016-01-19,9,0.077641
m4.2xlarge,0.0772,us-west-2a,2016-01-19,10,0.076163
m4.2xlarge,0.0748,us-west-2a,2016-01-19,11,0.078074
m4.2xlarge,0.0827,us-west-2a,2016-01-19,12,0.087529
m4.2xlarge,0.0882,us-west-2a,2016-01-19,13,0.087118
m4.2xlarge,0.0859,us-west-2a,2016-01-19,14,0.088524
m4.2xlarge,0.089,us-west-2a,2016-01-19,15,0.087656
m4.2xlarge,0.0868,us-west-2a,2016-01-19,16,0.092203
m4.2xlarge,0.0942,us-west-2a,2016-01-19,17,0.093144
m4.2xlarge,0.0955,us-west-2a,2016-01-19,18,0.096842
m4.2xlarge,0.09763,us-west-2a,2016-01-19,19,0.096665
m4.2xlarge,0.1,us-west-2a,2016-01-19,20,0.10123
m4.2xlarge,0.10296,us-west-2a,2016-01-19,21,0.103636
m4.2xlarge,0.1032,us-west-2a,2016-01-19,22,0.104327
m4.2xlarge,0.1061,us-west-2a,2016-01-19,23,0.105071
m4.2xlarge,0.1051,us-west-2a,2016-01-20,0,0.10579
m4.2xlarge,0.10725,us-west-2a,2016-01-20,1,0.107103
m4.2xlarge,0.1091,us-west-2a,2016-01-20,2,0.108313
m4.2xlarge,0.1027,us-west-2a,2016-01-20,3,0.103281
m4.2xlarge,0.1022,us-west-2a,2016-01-20,4,0.101588
m4.2xlarge,0.1014,us-west-2a,2016-01-20,5,0.097777
m4.2xlarge,0.0958,us-west-2a,2016-01-20,6,0.095738
m4.2xlarge,0.0944,us-west-2a,2016-01-20,7,0.088329
m4.2xlarge,0.0837,us-west-2a,2016-01-20,8,0.081854
m4.2xlarge,0.0803,us-west-2a,2016-01-20,9,0.078803
m4.2xlarge,0.077,us-west-2a,2016-01-20,10,0.0771
m4.2xlarge,0.0822,us-west-2a,2016-01-20,11,0.089267
m4.2xlarge,0.091,us-west-2a,2016-01-20,12,0.095266
m4.2xlarge,0.0964,us-west-2a,2016-01-20,13,0.097978
m4.2xlarge,0.10023,us-west-2a,2016-01-20,14,0.103461
m4.2xlarge,0.1045,us-west-2a,2016-01-20,15,0.103404
m4.2xlarge,0.1052,us-west-2a,2016-01-20,16,0.104687
m4.2xlarge,0.1053,us-west-2a,2016-01-20,17,0.106058
m4.2xlarge,0.1056,us-west-2a,2016-01-20,18,0.106011
m4.2xlarge,0.1052,us-west-2a,2016-01-20,19,0.097674
m4.2xlarge,0.0941,us-west-2a,2016-01-20,20,0.096545
m4.2xlarge,0.0972,us-west-2a,2016-01-20,21,0.099138
m4.2xlarge,0.1067,us-west-2a,2016-01-20,22,0.104362
m4.2xlarge,0.1058,us-west-2a,2016-01-20,23,0.105797
m4.2xlarge,0.10738,us-west-2a,2016-01-21,0,0.111305
m4.2xlarge,0.114972,us-west-2a,2016-01-21,1,0.113451
m4.2xlarge,0.1118,us-west-2a,2016-01-21,2,0.114733
m4.2xlarge,0.1051,us-west-2a,2016-01-21,3,0.100734
m4.2xlarge,0.0998,us-west-2a,2016-01-21,4,0.098208
m4.2xlarge,0.0963,us-west-2a,2016-01-21,5,0.096398
m4.2xlarge,0.0971,us-west-2a,2016-01-21,6,0.097953
m4.2xlarge,0.1006,us-west-2a,2016-01-21,7,0.097192
m4.2xlarge,0.0937,us-west-2a,2016-01-21,8,0.089556
m4.2xlarge,0.0855,us-west-2a,2016-01-21,9,0.082507
m4.2xlarge,0.0801,us-west-2a,2016-01-21,10,0.080483
m4.2xlarge,0.0811,us-west-2a,2016-01-21,11,0.089934
m4.2xlarge,0.097,us-west-2a,2016-01-21,12,0.099516
m4.2xlarge,0.1005,us-west-2a,2016-01-21,13,0.100768
m4.2xlarge,0.0999,us-west-2a,2016-01-21,14,0.101841
m4.2xlarge,0.099,us-west-2a,2016-01-21,15,0.096992
m4.2xlarge,0.0946,us-west-2a,2016-01-21,16,0.096328
m4.2xlarge,0.0985,us-west-2a,2016-01-21,17,0.098957
m4.2xlarge,0.0998,us-west-2a,2016-01-21,18,0.10094
m4.2xlarge,0.104,us-west-2a,2016-01-21,19,0.101547
m4.2xlarge,0.0954,us-west-2a,2016-01-21,20,0.099004
m4.2xlarge,0.0991,us-west-2a,2016-01-21,21,0.098947
m4.2xlarge,0.1009,us-west-2a,2016-01-21,22,0.101666
m4.2xlarge,0.0986,us-west-2a,2016-01-21,23,0.101217
m4.2xlarge,0.102,us-west-2a,2016-01-22,0,0.103733
m4.2xlarge,0.1049,us-west-2a,2016-01-22,1,0.102798
m4.2xlarge,0.1052,us-west-2a,2016-01-22,2,0.105104
m4.2xlarge,0.0975,us-west-2a,2016-01-22,3,0.099426
m4.2xlarge,0.0987,us-west-2a,2016-01-22,4,0.097821
m4.2xlarge,0.0971,us-west-2a,2016-01-22,5,0.10524
m4.2xlarge,0.1151,us-west-2a,2016-01-22,6,0.113489
m4.2xlarge,0.1088,us-west-2a,2016-01-22,7,0.101091
m4.2xlarge,0.0947,us-west-2a,2016-01-22,8,0.09194
m4.2xlarge,0.0891,us-west-2a,2016-01-22,9,0.085597
m4.2xlarge,0.083,us-west-2a,2016-01-22,10,0.083442
m4.2xlarge,0.0841,us-west-2a,2016-01-22,11,0.083832
m4.2xlarge,0.0824,us-west-2a,2016-01-22,12,0.087596
m4.2xlarge,0.0893,us-west-2a,2016-01-22,13,0.093664
m4.2xlarge,0.0969,us-west-2a,2016-01-22,14,0.097362
m4.2xlarge,0.0982,us-west-2a,2016-01-22,15,0.097455
m4.2xlarge,0.097,us-west-2a,2016-01-22,16,0.096873
m4.2xlarge,0.0966,us-west-2a,2016-01-22,17,0.097134
m4.2xlarge,0.0985,us-west-2a,2016-01-22,18,0.098056
m4.2xlarge,0.0978,us-west-2a,2016-01-22,19,0.093769
m4.2xlarge,0.093,us-west-2a,2016-01-22,20,0.095795
m4.2xlarge,0.095,us-west-2a,2016-01-22,21,0.095788
m4.2xlarge,0.0964,us-west-2a,2016-01-22,22,0.094612
m4.2xlarge,0.0939,us-west-2a,2016-01-22,23,0.100671
m4.2xlarge,0.1008,us-west-2a,2016-01-23,0,0.104028
m4.2xlarge,0.11752,us-west-2a,2016-01-23,1,0.115207
m4.2xlarge,0.1132,us-west-2a,2016-01-23,2,0.112802
m4.2xlarge,0.1114,us-west-2a,2016-01-23,3,0.112498
m4.2xlarge,0.1079,us-west-2a,2016-01-23,4,0.106739
m4.2xlarge,0.1064,us-west-2a,2016-01-23,5,0.107111
m4.2xlarge,0.1129,us-west-2a,2016-01-23,6,0.115052
m4.2xlarge,0.1123,us-west-2a,2016-01-23,7,0.098914
m4.2xlarge,0.0921,us-west-2a,2016-01-23,8,0.086201
m4.2xlarge,0.0813,us-west-2a,2016-01-23,9,0.082542
m4.2xlarge,0.0807,us-west-2a,2016-01-23,10,0.080342
m4.2xlarge,0.079,us-west-2a,2016-01-23,11,0.087107
